book_id,copy_count,access_type_sample
B_07503cd9f0e1e6,2,
B_0751d679fba6c8,1,
B_07530618181c52,1,
B_0754155e832345,2,
B_0756a2a931b534,2,
B_0758ab9b157440,1,
B_0758b626a728a8,8,
B_075b8200e2d11f,1,
B_075bfc525bebba,1,
B_075ce162a89bd3,1,
B_075cf9215a6531,2,
B_076173a7b51783,1,
B_0761fe4a7beb4e,2,
B_0765f71d88ea33,1,
B_0769edcd5f7397,1,
B_076b89403ffc70,1,
B_076ee8d0af6802,2,
B_077272b457397d,4,
B_0776b6ec6618ec,1,
B_07774491868213,2,
B_07785d3dcd5234,2,
B_0778c86ec146e4,2,
B_07799a600a13ec,2,
B_077b9c5ac51c58,150,
B_077bd68b997f7a,1,
B_077be003e80726,1,
B_077e82070dd83b,1,
B_077eba6d834fc7,1,
B_077ff915b441cb,1,
B_0780b04a19be1a,2,
B_0781404389cfa5,2,
B_0782eb8694720d,4,
B_078c673a79239c,1,Tandon
B_078d5efe78ba85,1,
B_078db95a126f8c,1,
B_078f4b39944551,1,
B_0792223ec2ceba,4,
B_0793b2a6d10c9a,2,
B_079734f1f37b08,1,
B_0797467cfe7306,1,
B_079a16337e5b66,1,
B_079dd63212f3f8,1,
B_079f9d1181902a,4,
B_07a088ccd0844a,2,
B_07a1066feb9917,2,
B_07a277e6e82b25,1,
B_07a2bb3a8c7d40,2,
B_07a351140d3505,1,
B_07a3c154255c96,2,
B_07a5d45df59402,1,
B_07a662a3dc5b9e,1,
B_07b45d1abb50d8,1,
B_07b7f86ca4fe4b,2,
B_07ba2c8f573a90,1,
B_07bab0b9d2e981,1,
B_07bae3b4fa01d8,4,
B_07bdaae637bb4f,6,
B_07c05c27f03850,4,
B_07c7d039a99b4c,1,
B_07c8f421ecf4d9,4,
B_07cb5665e7e786,1,
B_07cbaac68be809,1,
B_07ccf51cfe4bbb,1,
B_07cf574ac565d4,2,
B_07d08f8c3ecc63,1,
B_07d161f6fb9b2e,4,
B_07d17e75173d95,1,
B_07d1a874c4d489,5,
B_07d32311474a87,150,
B_07d5a6eb9e56a0,2,
B_07d649a1bb1bbf,1,
B_07d716b2a5555a,2,
B_07d7f87216af9c,4,
B_07d87ff872ba25,150,
B_07d95a4b6e7726,1,
B_07dd5116920a41,1,
B_07e3237dc76671,6,
B_07e3b3aaaf0522,1,
B_07e528e1c2bddb,1,
B_07e8859a7aa03a,2,
B_07e8c8cc9963bd,2,
B_07e91e94bd14b5,1,
B_07e9a5119f5900,1,
B_07ea21cbad1e14,4,
B_07eb309854601e,1,
B_07ec08546b3ec3,2,
B_07ec3ee0f2ca50,4,
B_07ee117127cc90,2,
B_07f06dc76f91b1,4,
B_07f16b56692da6,1,
B_07f2ea7d867887,3,
B_07f3abbd64c076,1,
B_07f46e32148f0c,1,
B_07f7a84026f214,1,
B_07f89f9d9e8c97,1,
B_07fb8760779cea,1,
B_07fbf2186d51e6,2,
B_07fcb9288e794c,1,
B_07fda70e8301a1,2,
B_07ff6981cf5106,1,
B_08013e5a3de145,1,
B_080219b115573c,6,
B_080372f7914835,2,
B_0803c995ea77ac,1,
B_080427c506ef43,1,
B_08049db2731430,1,
B_08082ed841a177,2,
B_0808b83c22aad2,4,
B_0809be0c03de1a,2,
B_080c15d6d61987,1,
B_080dbf0e760f29,1,
B_0819cfbfd0c70e,2,
B_081eaa0347bd08,1,
B_081f2cddfdadeb,2,
B_082208a2dafe48,2,
B_08246c6eff88e5,1,
B_0828994f168f98,1,
B_08293d736716c0,2,
B_082ffe73d2a928,2,
B_0831f32574d7ae,1,
B_08322b702a8b00,2,
B_08347cdef32094,1,
B_0835d94e7cd015,1,
B_083728fe561d04,2,
B_083b9f792522a2,1,
B_083d2b140f5e81,1,
B_083d6bf4879033,1,
B_083d7ce7a22448,2,
B_083df5e0cd8cdb,4,
B_083e50af755606,1,
B_083ffa04fd9d7c,1,
B_08445386db24ca,1,
B_0844a684689cf3,1,
B_0845a8dd5b2897,2,
B_08479a782aa3ae,2,
B_08484f9ceb85a5,1,
B_084ebcd8bf11c2,2,
B_08506d34f5059f,4,
B_0851855692cc19,4,
B_085200896ffe50,1,
B_085291f7391e2b,1,
B_08538334f34858,1,
B_0855333c7de483,1,
B_08575e2d2734d1,1,
B_0858227c5661a4,2,
B_0858d8e9d646ac,22,
B_085a71532f973a,1,
B_085b649ccc1d14,10,
B_085c5d51679f32,1,
B_085d99cf831524,2,
B_085ff71c230fc4,1,
B_0862ea69680f91,1,
B_0867fac67fb99e,1,
B_0868af4657d22d,1,
B_086aef06f4f40f,1,
B_086bca5dced4ea,1,
B_086c73922e8661,1,
B_0871e7deb1e990,2,
B_0872aa6dad31ac,2,
B_0872bd2f7d74c4,2,
B_0875cbbe7e7155,4,
B_087b6ed819ba71,2,Dapat dipinjam
B_087eb60f917309,1,
B_087eefa039f53e,4,
B_0880086c24c936,4,
B_0885fec3c3a99f,1,Dapat dipinjam
B_08896173e7e27a,1,
B_088c31cd5cc4cd,4,
B_088fe8484c23e5,4,
B_08927ae9328daa,1,
B_0892b6c4ff4390,3,
B_0893ceb3b52b4f,2,
B_0895d7925a14f3,1,
B_0898c382c43e62,4,
B_0899317aab1365,2,
B_089e9fd74f79f8,1,
B_089f435efdf099,2,
B_08a2af216de517,1,
B_08a3fde8d12c4f,1,
B_08aa1f8a2e1b20,2,
B_08b3c7a04d3f7b,1,
B_08b72ded3b2fbb,2,
B_08b83e90d22a27,1,
B_08b87b6513a2f2,2,
B_08b9595b0f955d,1,
B_08ba943b95ba7f,1,
B_08bb07687d357e,4,
B_08bd1d353f6bd6,2,Dapat dipinjam
B_08be97a987b699,2,
B_08bec0c11f9826,3,
B_08c04d929cf8ec,2,
B_08c3488bb4db18,1,
B_08c6559a3746cc,4,
B_08c68423dadd83,1,
B_08c6a3353ef125,1,
B_08cb887fbe5402,2,
B_08d2f1f5406303,4,
B_08d725d46eea7c,1,
B_08d9c63a5fe544,2,
B_08de5b6f91a831,1,
B_08df1e080eabe0,1,
B_08dfa29090681b,1,
B_08e13ad71eb1b1,4,
B_08e6cfb0372804,1,
B_08e7bfde39cb01,2,
B_08e854beb4f8dc,2,
B_08e9d52bb73f11,2,
B_08eae217ba9a89,1,
B_08ebd9ad5b3aed,2,
B_08ec4baca85705,6,
B_08ef07e8814dd9,1,
B_08efb489105efb,1,
B_08f17263b4f69c,1,
B_08f2936a5635e0,4,
B_08f837443cb7a8,1,
B_08fc49e4f74b33,1,
B_090385f8fbf09e,4,
B_09039b282c3b8b,1,
B_09057d66c3ac99,1,
B_09063c065d3596,2,
B_09068929698be2,1,
B_0908a6f8f2e5c1,2,
B_090e71c3074974,2,
B_0910820b210759,1,
B_09173454e8b344,1,
B_091ddc062ffe60,1,
B_091f8b6f937d30,2,
B_09227d92781bfe,150,
B_09228c47cfa94b,1,
B_092303aea501e9,1,
B_0923ea340013b5,1,
B_09295fc3db27ef,1,
B_092b9c26332c02,1,
B_092fd904624657,1,
B_09331f1a93bb77,2,
B_0935568e79faaa,2,
B_0935aa8be5cf78,1,
B_0935c6b8f85c7c,1,
B_093651bce248a7,2,
B_0936935f732cbe,1,
B_0936aa76116f1e,1,
B_093c9d20187bad,2,
B_093da51081ed09,1,
B_093e2395515a21,1,
B_094332893c7e4b,1,
B_09436f0ca6ca3f,2,
B_0947c110c54f65,1,
B_0948a80f55db80,2,
B_094adccb6177b1,1,
B_094db10591b05d,1,
B_094e0da68a9855,28,
B_094f13de417795,1,
B_0952e3453487e5,4,
B_09534e98cc5e99,4,
B_0954571003b5a0,1,
B_0955243bb50fc8,1,
B_0955e5775d99b4,4,
B_09573efa0d688d,1,
B_095900b46fd448,1,
B_095c309af81320,2,
B_095ee640a6ea86,1,
B_0963d8105b0d8e,1,
B_0968e003b3a832,2,
B_096a25bc47cdd0,2,
B_096a414ff25a7a,2,
B_096b1d69046063,1,
B_096c100668d0e9,1,
B_0972a4ef7bd8a4,1,
B_0972d725303484,2,
B_09738fc4e53837,1,
B_0973c7b2adc5ed,1,
B_09759221176cc3,1,
B_09793adf884905,2,
B_097b216f20dd4a,1,
B_09806b640fa548,4,
B_09842be0d61e3a,1,
B_098c8d22e7a9cc,1,
B_09914c236ce7af,1,
B_09945712cf2011,2,
B_09a2511a15be7d,1,
B_09a9f54371b07d,1,
B_09ab3b78b9a2f7,2,
B_09ad9223360047,1,
B_09adca15e50ba3,1,
B_09b302e2e911e2,2,
B_09b6ac62c90214,2,
B_09bb317cf4cc93,1,
B_09bbe3f2ffa059,4,
B_09bbf7ac12b0ff,1,
B_09bf682019d4b9,4,
B_09c257594f6c6f,1,
B_09c46257fda7fd,2,
B_09cad6ffd71f62,1,
B_09cb3f889d31b7,1,
B_09cb460cccf130,1,
B_09cd5f65a3b591,1,
B_09d0160b8d0225,2,
B_09d19d1f9054ab,2,
B_09d269cc04c070,1,
B_09d56670d948ac,1,
B_09d704788c96cf,2,
B_09d7c1f734971c,1,
B_09dda1062592f7,1,
B_09e085f6ab1b2c,1,
B_09e35be281fe8f,1,
B_09e707f3c581a5,2,
B_09e8346d2d8fa0,1,
B_09ea7862d2fb15,4,
B_09ea7e1b7302af,2,
B_09ea886b656192,2,
B_09ee08347a541d,2,
B_09f1ebc895f223,2,
B_09f67566fa95ae,2,
B_09f7cb881ae77c,2,
B_09f84f8c31fef9,1,
B_09f9a326b6f989,1,
B_09fa62254cde60,1,
B_09fa68009d40b0,2,
B_09fb0e67da5065,2,
B_09fb47694640af,2,
B_09fc4ccf682475,1,
B_09fdbcf75c5307,2,
B_09fdeb58d2393f,1,
B_09fded524573b2,2,
B_0a000b058d83bf,2,
B_0a000cead0e0f7,3,
B_0a0029bc899845,1,
B_0a01d1c00e1678,2,
B_0a022926046c42,1,
B_0a098720357c9c,1,
B_0a0ba4e24bc33d,1,
B_0a1119c15ff214,2,
B_0a111ddb0a9b36,1,
B_0a12974dcd226d,1,
B_0a1531e0ad1b3d,2,
B_0a161adeccfdf2,1,
B_0a18c26c9a8c02,1,
B_0a1b6073d1fb43,1,
B_0a1cc8e6dce330,2,
B_0a1d90247df3e3,1,
B_0a1dcb931f3d20,1,
B_0a2070a19d39e3,2,
B_0a20df911a5c0f,1,
B_0a211502517858,3,
B_0a2717adc6206f,1,
B_0a275345808e99,1,
B_0a2d261968717b,1,
B_0a2f75325ca691,22,
B_0a2fe3cfcd3bc4,1,
B_0a319749c3a457,2,
B_0a31def2273e0f,1,
B_0a331c03fc049d,1,
B_0a371ed8bd47a5,6,
B_0a37456e71854c,1,
B_0a39a88a20e902,1,
B_0a3e172c874e1f,1,
B_0a3eef58dc91d5,3,Dapat dipinjam
B_0a3f2c2a038431,1,
B_0a40ad46dfef60,1,
B_0a45113b2e8c30,2,
B_0a50ab2c29f669,2,
B_0a50dbdd3f36e7,2,
B_0a52828c8970de,1,
B_0a55918a27527b,2,Dapat dipinjam
B_0a56326fd6f0bb,2,
B_0a57651a2c7bd0,1,
B_0a5a6a306cce27,1,
B_0a5b47ed1b3852,2,
B_0a5dcebe9920c8,2,
B_0a5e33952f1cf7,2,
B_0a5f575b93dd86,1,
B_0a6245dbe8c110,1,
B_0a6362e2ba9d9d,2,
B_0a6633dbd1735c,1,
B_0a6687f7c47a23,1,
B_0a681f55946179,1,
B_0a68cd8c9b1383,2,
B_0a68cec914db6a,1,
B_0a695d08390ddc,2,
B_0a6acabcef634f,1,
B_0a6ea3229ffeb6,1,
B_0a6eaa5c4059e1,2,
B_0a6f64d48d0109,1,
B_0a70636fdde7da,1,
B_0a7231feab9bb9,1,
B_0a7453975b52be,1,
B_0a778b449d353d,1,
B_0a7c3e481ccf04,4,
B_0a7c564db93446,1,
B_0a7c707d546090,1,
B_0a7c95b30afd83,2,
B_0a7cd0c2830184,1,
B_0a7ef24a38553c,4,
B_0a83edd550e5f1,2,
B_0a86f466352c88,1,
B_0a87dbf0b82e36,1,
B_0a87f048f48644,4,
B_0a889d3d299b64,1,
B_0a8b0e94d2bea1,1,
B_0a8bf68e576192,1,
B_0a8c86561b02ed,2,
B_0a8ee50b5bb396,1,
B_0a8f80c28bfb47,6,
B_0a90153f4c17aa,4,
B_0a90e0bf8fd5ea,2,
B_0a95ca4bf760b2,2,
B_0a98874955c1e6,1,
B_0a9a8542ff52be,2,
B_0a9fe790c36025,4,
B_0aa1680354de7b,1,
B_0aa313494e8b01,1,
B_0aa35d15d41ec5,1,
B_0aa4d67bb4711f,1,
B_0aa5462247b1e9,2,
B_0aa9ada655b24f,1,
B_0aaaa66389fee6,4,
B_0ab026c5bc8f25,4,
B_0ab46c1c8ef1af,2,
B_0ab6f3ec7283dc,150,
B_0abc9e97faf827,1,
B_0abea4dbfac842,1,
B_0abfb3eaf70438,1,
B_0ac27684d797a0,1,
B_0ac3c05d7a15f2,4,
B_0ac85a6a57936f,2,
B_0ac9216a552032,1,
B_0ac9de65a2f71f,1,
B_0aca60f798ebec,1,
B_0ace7750345378,2,
B_0acf5d8fcd167c,1,
B_0acf655a26724f,1,
B_0ad017f65ab297,2,
B_0ad27bf2796df1,3,
B_0ad6702bc1351e,1,
B_0adbe3b2926c67,1,
B_0adf36125ced79,1,
B_0ae07ded74e413,2,
B_0ae08a86ccfc56,1,
B_0ae32fcba6a7b9,1,
B_0ae6a141c9a5d3,2,Dapat dipinjam
B_0ae928cb68f016,1,
B_0aed1605cc5443,1,
B_0af1113b876969,2,
B_0af31635058f89,1,
B_0af89fbd0c15bf,1,
B_0afb91388a9a97,2,
B_0afc75fc6e9902,2,
B_0afcfaa5f5fa76,2,
B_0aff45c0200b48,2,
B_0b00709fef159f,2,
B_0b04a3e13fe452,2,
B_0b06427220d975,2,
B_0b07b9422738e1,1,
B_0b0bad817d1d7b,1,
B_0b0d69b924cd5e,2,
B_0b107f59beb660,1,
B_0b10970346779e,1,
B_0b114ecc43700d,1,
B_0b1477893d843e,1,
B_0b169fdca0d2a8,1,
B_0b17bfe9c22d23,1,
B_0b180c2867c8a6,2,
B_0b1c5a9869fbf5,1,
B_0b1cc1c5cb07be,2,
B_0b1e0283ff4e03,1,
B_0b26153dd07015,2,
B_0b281ff63c6dda,1,
B_0b30bcb35ab68c,2,
B_0b34729647f716,1,
B_0b36d3ae18f3e9,2,
B_0b419221df8b89,1,
B_0b45d733c29e4f,1,
B_0b4675eb449600,1,
B_0b4c029f830b08,4,
B_0b4db74b022ffb,1,
B_0b4ddfa9223e43,1,
B_0b508a52f2bc64,1,
B_0b549d0e1c3607,1,
B_0b55c101e73aa0,1,
B_0b58572cb89a84,1,
B_0b58dc09bf15e1,4,
B_0b591de8281274,1,
B_0b5b280d8d72eb,2,
B_0b5bd85b0542b9,2,
B_0b5cdf40f66f56,1,
B_0b604278603a93,2,
B_0b606ad81eba57,1,
B_0b61e5c366373b,1,
B_0b6233a5e9d0fa,1,
B_0b64d71fa5cc07,1,
B_0b64fb484ef55f,4,
B_0b65a6801c55ef,1,
B_0b65fb709261e3,2,
B_0b67bf3f41af21,1,
B_0b6b6a09d1fb46,2,
B_0b6bf7143c024a,1,
B_0b6d8e000d9b5d,1,
B_0b6e2c124f098f,1,
B_0b6f28beda98de,4,
B_0b7018626515c4,2,
B_0b70ca73721841,1,
B_0b70ed446f94e2,4,
B_0b73293692947f,1,
B_0b73825ec89270,1,
B_0b7600fd63463f,2,
B_0b76094a9c6218,1,
B_0b78f0620d78b9,4,
B_0b7be172f875da,1,
B_0b7d72cecb2adf,1,
B_0b7f8f292c3aa4,1,
B_0b82ceb1132aba,4,
B_0b887bcd481963,1,
B_0b89d22d3ac2f3,1,
B_0b8e5d8c53c996,1,
B_0b9225c79eab28,1,
B_0b932fef974766,1,
B_0b93ccba4ec900,2,
B_0b93dd4332a40c,1,
B_0b948fd3bea716,1,
B_0b95c5e0d62325,1,
B_0b96266bc70793,1,
B_0b973c542bbdd4,2,
B_0b9834be52f90a,1,
B_0b9ada31868bc3,2,
B_0b9bc9ca984092,2,
B_0b9c357a555328,2,
B_0b9d9a46608dd1,1,
B_0ba24b0d2c66a5,2,
B_0ba42d1db8abce,4,
B_0ba49ca727c5ff,2,Baca di tempat
B_0ba5178c84707a,1,
B_0ba6c3879ea0e2,1,
B_0ba96dd14e8549,1,
B_0bade4b0f3b95e,1,
B_0bb6e73b35dc5f,1,
B_0bc1bbb4da4529,1,
B_0bc6048b01e16a,1,
B_0bc6ad86ba71db,1,
B_0bc6aea3c88ffd,1,
B_0bc6ed3d933428,1,
B_0bca5e6a7bf226,4,
B_0bca8e85a6319b,1,
B_0bcbe28e4e1e81,4,
B_0bcd341d4fe274,2,
B_0bcdd715d37fb4,1,
B_0bd19279c52e95,1,
B_0bd1a445737444,1,
B_0bd383c4a024f7,1,
B_0bd8e1f45c83ba,2,
B_0bdc1ad81ef299,1,
B_0bdc5e23166dc9,1,
B_0bdec36c8d9b03,1,
B_0bdf4db18f3fa5,1,
B_0be8f2d8485a38,4,
B_0be977dbcc4d4e,1,
B_0beaa151075ac6,2,
B_0beab751b620db,1,
B_0becbf29f2ff75,1,
B_0bf09532b8c099,2,
B_0bf2fe908fe4bb,1,
B_0bf8cae7176a4b,1,
B_0bfa6fa1916cb5,3,
B_0bfb29a4c1b332,2,
B_0bfcb4d713b832,1,
B_0bfce1508dea62,2,
B_0c039e46fc1b6e,1,
B_0c04a7c5cdacbf,1,
B_0c059720761cc8,2,
B_0c07373e7a7917,150,
B_0c0b90098415aa,1,
B_0c0bfb42b5a7be,2,
B_0c0fcde3010e4f,2,
B_0c10d673511597,4,
B_0c13ce136272e9,1,
B_0c1741abf4aadb,1,
B_0c19b90dea79c0,4,
B_0c19e2f381f976,2,
B_0c1bf420f9d6dc,1,
B_0c1c7e6a9cea63,2,
B_0c1c9562187bad,2,
B_0c1c9c13092c82,5,
B_0c1e51e2e52c5a,2,
B_0c1f5e946741d2,1,
B_0c1f713693a4ce,2,
B_0c206657b916ad,1,
B_0c21751f7fb528,4,
B_0c234d823f4696,2,
B_0c258db3a52655,1,
B_0c25fcaae27b4e,1,
B_0c26fa3d51a6ff,1,
B_0c270609dd954f,1,
B_0c2852c94f4990,1,
B_0c28cbaec23c0f,1,
B_0c2d8e9e7ea87c,1,
B_0c2e1167ba5ebb,1,
B_0c322a03841fa0,2,
B_0c32c3cdc3691d,4,
B_0c346cfd951387,1,
B_0c34890d14bfbc,1,
B_0c394cde23692e,4,
B_0c3a3bb5f0b6d5,2,
B_0c3a4452fcf2e7,1,
B_0c3beb18cda6ec,1,
B_0c3cc130201c1e,2,
B_0c40a38f095c87,2,
B_0c41aa88900270,2,
B_0c436a35834576,1,
B_0c44c9fe69f4c6,1,
B_0c4536aefd328b,2,
B_0c4e6d0963a301,1,
B_0c4ed66b5e5c13,4,
B_0c520e7a8cb0c5,1,
B_0c52a3fbf151ae,1,
B_0c5a4458f8810f,1,
B_0c5d07590bb877,1,
B_0c5d62b2911e46,2,
B_0c61bf52a5dff8,2,
B_0c620bf9a424cd,2,
B_0c62778f1ca552,2,
B_0c6377d8289925,1,
B_0c6443e4d9ba4d,2,
B_0c67bf8c9a265f,4,
B_0c689d497b6982,1,
B_0c6ac6abce357c,1,
B_0c6ba7f5c61e50,1,
B_0c6c28453d3315,1,
B_0c6e4acad10a96,1,
B_0c732eded7843d,2,
B_0c763c0aef22a1,2,Dapat dipinjam
B_0c779419471d89,1,
B_0c7928c277f030,1,
B_0c7b458c1c9863,1,
B_0c7b90e94016a2,1,
B_0c7c1d040f4eb3,2,
B_0c7cd48bf3981f,2,
B_0c7f30af481c53,1,
B_0c805057f4851b,1,
B_0c80cbb836636c,2,
B_0c829c60115b7d,1,
B_0c85962e5beb42,1,
B_0c8744cb919fb1,2,
B_0c885ffa7a31cf,1,
B_0c8dbbb88b4219,1,
B_0c98b32d04284e,4,
B_0c9bf09c1fa8fa,2,
B_0c9d95e8008f26,2,
B_0ca297dbfe9e89,2,
B_0ca2ed8ee5528a,1,
B_0ca7c3e09d2a4e,2,
B_0caa84f1989804,2,
B_0cab265cfa4358,1,
B_0cabd70df21fef,1,
B_0cad1bf850b85b,1,
B_0cae73c4295abb,1,
B_0cb4223a3efa19,1,
B_0cb7a49119ef8a,1,
B_0cb8420cf29db8,2,Dapat dipinjam
B_0cba8f5da0826c,2,
B_0cbae45437f74f,1,
B_0cbd63523cd71a,1,
B_0cbf7b3b12b5d8,2,
B_0cc0f839fd8a4b,4,
B_0cc4fa95ad64f9,1,
B_0cc997d7777368,1,
B_0ccaf6898113e5,4,
B_0ccb73bc363fa6,1,
B_0ccc4ac2e7160c,12,
B_0ccd324e543225,2,
B_0ccdd28a994f29,4,
B_0cd09b9277603c,2,
B_0cd1173581835f,1,
B_0cd2a46c54fcd2,2,
B_0cd39ec17d33cf,1,
B_0cd58f93b74d9e,1,
B_0cd6249b617bc9,1,
B_0cd7bb7495c39f,1,
B_0cd83b98e1209b,4,
B_0cd8a667e61133,1,
B_0cd9d20b2d41e9,6,
B_0cdf3a88b4c97a,1,
B_0ce0034e96129a,2,Dapat dipinjam
B_0ce5aaf57380db,4,
B_0ceaa02c6e49eb,2,
B_0ceade17b078ce,2,
B_0ceb1893b21917,1,
B_0cece600a7adb9,2,Dapat dipinjam
B_0cefb307814a46,4,
B_0cefc3986a7796,1,
B_0cf2457763d046,1,
B_0cf4e6b2e58c43,1,
B_0cf7c7c5741059,1,
B_0cf971f048e543,4,
B_0cfcce778a03e2,2,
B_0cff9162e60c32,2,Dapat dipinjam
B_0d00ee8270f9c7,2,
B_0d020b8af99107,1,
B_0d029fe6df1c4e,4,
B_0d03ad62fc3b5b,1,
B_0d065be4a4efd2,1,
B_0d071eb4dc2932,1,
B_0d0abf22e5ac1b,4,
B_0d0b2a1c528a9d,1,
B_0d0ec3e14e4253,4,
B_0d0fbbef5acfbc,1,
B_0d13eb48fc16fe,1,
B_0d163f7b2a8905,1,
B_0d1919cda45b42,1,
B_0d1bdc67b882bd,2,Dapat dipinjam
B_0d2213275d0fbe,1,
B_0d25535b898223,2,
B_0d26e89b87d16d,1,
B_0d2b32ec0f02cf,1,
B_0d2c7db2b78cb4,1,
B_0d2cc789308c9d,1,
B_0d30c9a109b39b,2,
B_0d357ffc7ba8cb,2,
B_0d36a6f8b2cc29,2,
B_0d39713f752791,1,
B_0d3e1d9251510a,4,
B_0d3e8ab9e115d1,2,
B_0d3fd0f8b437d4,2,
B_0d42d320b6abf5,4,
B_0d462d2eff948c,2,
B_0d471cdad4dc32,2,
B_0d4bdd77f000d3,1,
B_0d4ddd72d39dd3,2,
B_0d4de8c605a695,2,
B_0d4df28bdc20ab,4,
B_0d515ed56e7fd4,1,
B_0d55fa08f15661,1,
B_0d58995e60275a,2,
B_0d59fbe890cffb,2,Dapat dipinjam
B_0d5db868aa52c1,1,
B_0d5e7b60a9e4a3,1,
B_0d5fa812008496,1,
B_0d602721200021,1,
B_0d60f002023348,1,
B_0d6a08c34d6ac9,4,
B_0d6ef671680e50,1,
B_0d702f8076e46e,1,
B_0d721a1fd7b06d,2,Dapat dipinjam
B_0d777a21fad036,1,
B_0d779afd05371c,4,
B_0d77dce46b133a,3,Dapat dipinjam
B_0d79f365917e46,2,
B_0d83d23e536234,2,
B_0d871cc0811bd6,1,
B_0d8a849f5094eb,1,
B_0d8a84d206721e,4,
B_0d8ad5b91cdcc5,4,
B_0d92256404ae69,2,
B_0d9752afbdf7e7,1,
B_0d98220491ccd6,2,
B_0d997200a1a139,4,
B_0d9c062d145166,2,
B_0d9cb2d9c994cf,1,
B_0d9dbc252fb64c,1,
B_0d9ec49b098919,2,
B_0d9fc77e6dceb8,1,
B_0da12d801c9211,1,
B_0da1f679d02506,1,
B_0da69c922c41df,1,
B_0da7888b8d2bf8,2,
B_0dae2c016a4966,1,
B_0daea3aa804e80,1,
B_0db0079e6412c9,1,
B_0db299e8debd47,1,
B_0db3e293d95e3a,1,
B_0db4dadf80bd9f,3,
B_0db67c7b418af4,1,
B_0db754412d763d,2,
B_0db7b5707ca1c0,1,
B_0db9372d63aaf9,2,
B_0dbedc7a7bce1e,3,
B_0dbff0f202971d,1,
B_0dc1d240f99067,2,
B_0dc20405bd99d0,2,Dapat dipinjam
B_0dc58195bada3f,2,
B_0dc74b66ed019a,2,
B_0dc77f25cff54b,2,
B_0dc843cad0cd86,4,
B_0dca22b7d79b51,1,
B_0dcac2960af59b,1,
B_0dd0018a6c5858,1,
B_0dd064916fae18,2,
B_0dd4706be64877,1,
B_0dd53375d9c1db,1,
B_0dd73f544767cb,1,
B_0dded8ebc99f36,2,
B_0ddfb30c42613e,1,
B_0de07a4bba4315,1,
B_0de088abd14f41,1,
B_0de0a742fdd23c,1,
B_0de4a4f83f877d,4,
B_0de4fc651620dd,1,
B_0de544ab5b9171,2,
B_0de8281e626491,2,
B_0dee4d7fff476b,2,
B_0def44887dc251,4,
B_0df03ff6698cba,2,
B_0df2c77f55fb01,1,
B_0df44f29013500,1,
B_0df6729b6b7656,4,
B_0df7c2aa809a2a,8,
B_0df906bf743fb8,1,
B_0dfa32251c6af3,4,
B_0dfd1d7b31eaf0,1,
B_0dfe0efedcc6ea,4,
B_0e0673656c1d8e,1,
B_0e0a66ede5447b,1,
B_0e0e09d8ca93b8,1,
B_0e0fe5a269a90c,2,
B_0e105adf5c4ff7,2,
B_0e1307accd8a03,2,
B_0e14c9005389d7,1,
B_0e14f955486195,4,
B_0e15647fda73ef,1,
B_0e17aafcd54fda,1,
B_0e1c20a9141677,2,
B_0e1cb78bfb96e2,4,
B_0e1d94a138b623,4,
B_0e20346f5aface,2,
B_0e21d071f52bed,2,
B_0e2210948e59b6,1,
B_0e228460ecf995,1,
B_0e23fb51f05d0e,2,
B_0e2b414c091de0,2,
B_0e3052edf5965c,2,
B_0e315e62f888a7,1,
B_0e36405757b654,4,
B_0e3a073868771f,4,
B_0e3d817c1bddda,1,
B_0e3eb9b2f5aa28,1,
B_0e4119e3d2124b,1,
B_0e425b7cf5955e,1,
B_0e42ddc3deea8f,2,
B_0e442ce911538b,1,
B_0e4ab1823eaf82,2,
B_0e4ad8112518d1,1,
B_0e4b4df87db9d9,2,
B_0e4dc78ee8ed85,1,
B_0e5138f7d2212c,1,
B_0e545f3c417c35,2,
B_0e59af6705b2ac,1,
B_0e59b495e61df8,4,
B_0e59ed1e994a4e,1,
B_0e5b66db76af1f,1,
B_0e5d16e98980b2,2,
B_0e5e6ffb4e2494,1,
B_0e5eae671fc535,1,
B_0e60cafd5daa5b,2,
B_0e619b83f84b28,1,
B_0e62ab76a150dd,2,
B_0e67e19f5e2bad,2,
B_0e692b178f1d76,1,
B_0e699603454b2b,4,
B_0e6c863e8e440a,3,
B_0e6cb7a1e365c8,1,
B_0e6ee42bcb566d,1,
B_0e7117d642fd04,2,
B_0e75489066c502,1,
B_0e75bd20025e2a,1,
B_0e7704cff6c3c9,4,
B_0e7a88c2c8eeb9,2,
B_0e7ebe56ab264e,1,
B_0e8031f2d5e219,2,
B_0e81497f1f5d30,1,
B_0e830e5987e9a3,2,
B_0e8390b54c71fb,1,
B_0e862c3dde2883,1,
B_0e86862d087665,2,
B_0e8af00e1a0240,2,
B_0e8f66674d5e5d,1,
B_0e91595d85879d,2,
B_0e91c9ba1db880,2,
B_0e94942531912c,1,
B_0e951ff0e67598,2,
B_0e95e98478b138,2,
B_0e964937c802ec,2,
B_0e9723068f4ea0,1,
B_0e98114f2c3fc0,2,
B_0e9aed1fb32d0e,2,
B_0e9b854ad6dbb1,2,
B_0e9bc662deb7e9,1,
B_0ea06fe291abae,2,
B_0ea4ea59216299,18,Dapat dipinjam
B_0ea515ef087be3,1,
B_0ea584d26b5fb7,2,
B_0ea616a8568c1a,1,
B_0ea77f46b4c9e8,2,
B_0eacf4caf801bf,2,
B_0eae6045abe90d,1,
B_0eb10639612b9f,2,
